10722,11261,10940,11538,11251,11252,11266,11538,12098,11538,0,5995,4342,5246,10498,3859,4686,2171,6526,3859,5139,4686,3679,3375,4305,3661,3306,4961,3017,3525,4169,3823,2487,4169,3427,3873,5252,3673,3375,12388,11105,10176,11056,11051,11764,11055,11377,10624,11377,11654,5148,1812,2633,1561,1645,2219,2213,1662,1237,1729,2006,1499,2219,2046,6746,1200,3039,15521,12790,12684,13513,11707,13616,12186,14790,13229,13700,13647,12186,12433,12221,13103,16018,14726,12130,13647,15919,9220,7087,7933,5554,6671,8853,5357,7952,5850,8472,9097,9209,8853,7614,8042,5718,13747,6626,8106,7350,8187,9003,13391,13071,13422,6537,13145,10970,11137,10611,11166,9496,12261,12409,10738,11044,10368,11556,11201,12619,10488,6099,2856,5394,3836,3088,3629,2831,4263,4838,6099,4818,3678,5016,3151,7041,6233,4235,5536,5513,5148,7128,4670,4600,4766,5996,6560,4277,7087,4479,3972,11567,11241,5091,10980,10608,11822,11161,5148,11351,11792,12612,5148,11556,12814,5091,5148,10662,10820,11758,11241,15268,14301,24582,14490,15180,14540,25808,14656,14255,14479,15184,15689,13695,26205,14190,13932,13351,715,3381,1482,715,2983,1668,1139,1668,1191
7070,8590,8269,8867,8580,8581,8595,8867,9427,8867,5977,0,9643,8271,6630,7942,9987,7472,10951,7942,8164,9987,9897,8733,9128,9019,8663,8099,8375,8883,8852,9465,7844,8852,8784,9497,10658,9031,8733,9717,8062,7505,8385,7561,9093,8384,8706,7953,8706,8983,4267,7112,7933,6919,6945,8556,7571,6963,6595,7030,8916,5348,8556,5896,4076,6500,8396,12850,10119,10013,10842,9036,10945,9515,12119,10558,11029,10976,9515,9762,9550,10432,13347,12055,9459,10976,13248,7968,5500,6740,5441,5685,6182,5805,6541,5836,7220,7037,7149,6182,5822,6250,1850,9879,2758,6314,5782,4319,5135,9523,9203,9554,2670,9277,8299,8466,7903,8123,6826,9590,9738,7086,8373,7697,8885,8530,9948,6620,5454,6715,6329,7427,7382,6705,7126,6855,6304,5454,6283,7762,5950,8508,9734,3562,3036,4293,1617,5500,9647,7193,3011,6825,11394,3889,1779,5500,6176,6987,7870,7373,3892,7283,6740,8125,7293,4267,7483,8095,9941,4267,8885,10143,3892,4267,6965,8149,8062,7373,12584,11630,21898,11806,12509,11856,23124,11972,11584,11808,12500,13005,11011,23929,11506,11249,10667,6137,2933,5331,6137,3044,5518,4988,5518,5075
16239,15181,14860,15458,15171,15172,15186,15458,16018,15458,6767,12677,0,8984,16591,8042,5292,4653,7481,8042,8877,5292,7184,6671,7809,5957,5323,7812,6137,5543,7578,7327,5678,7578,5444,7377,8548,5691,6671,16308,16622,15693,16574,16568,17281,16765,16894,16425,16894,17172,9859,5469,4598,6748,5483,7132,5635,5500,7190,4861,6699,7870,7132,7804,10886,5495,6334,21038,16710,16604,17433,15627,17535,16106,20307,17149,17620,17567,16106,16353,16141,17023,20685,18646,16050,17567,19839,13918,10794,11671,9291,10378,14370,9095,11690,9588,12209,12804,12916,14370,12565,12993,12400,20515,13308,13058,12302,14120,16185,20160,19840,20190,13220,19914,16487,15057,16128,16684,15014,17359,17507,16255,16561,15460,17073,15120,16539,16581,11050,8647,10346,8723,8039,8581,7783,9149,9724,11050,9704,8323,9967,5548,7998,11231,10819,9884,12195,8886,8085,8407,10705,8503,6953,10965,10960,10794,8217,7709,17831,17334,9890,17244,16701,18086,17254,9859,17444,18056,18186,9859,17073,17912,9890,9859,16926,16337,18023,17334,18974,18221,28289,18197,19100,18247,29514,18363,18679,18342,18891,19396,17402,29912,17897,17639,17058,6927,10063,7694,6927,9665,7881,7351,7881,7403
10948,9890,9569,10166,9879,9881,9895,10166,10727,10166,2803,7386,3398,0,11317,6042,3436,2937,4573,6042,101,3436,5863,5558,6488,5103,4469,6957,5282,4689,6352,6006,4823,6352,4590,6056,7435,4836,5558,11017,11331,10402,11282,11277,11990,11474,11603,11134,11603,11880,4568,1566,2195,3744,1887,4402,3502,1849,3421,2541,4189,2579,4402,2513,5595,2469,5222,15747,11418,11312,12142,10335,12244,10815,15016,11858,12329,12276,10815,11062,10850,11732,15393,13355,10759,12276,14548,7636,5503,6349,3969,5087,9079,3773,6368,4266,6887,7512,7625,9079,9797,10225,7109,15138,8017,10289,9533,9578,10394,14782,14462,14812,7928,14536,11196,9765,10837,11392,9722,12068,12216,10964,11270,10169,11782,9829,11248,11307,8282,5039,7578,6020,5271,5812,5014,6446,7021,8282,7001,5862,7199,4693,5088,5940,5528,4593,6904,3564,5175,3085,5414,3181,4043,5674,5668,5503,2895,2387,11793,12458,4599,11206,10939,12048,11610,4568,12568,12018,12894,4568,11782,12621,4599,4568,10888,11046,11984,12458,13683,12930,22998,12906,13809,12955,24223,13072,13388,13051,13599,14105,12110,24621,12606,12348,11766,2963,4772,3009,2963,4374,3196,2847,3196,3439
928,4306,4717,4844,4017,5409,5056,4844,3962,4844,10404,5705,15068,12112,0,10853,15413,13699,14792,10853,12006,15413,12808,13160,12039,13842,13208,11010,12801,13428,11763,12376,13183,11763,13329,12408,13217,13575,13160,3634,1920,2556,2853,1419,3561,3584,3174,2824,3174,3451,8109,11539,12360,12117,11372,11255,12293,11389,11022,11457,11615,9775,11255,10322,7917,10927,12823,7318,5233,4688,6253,4166,6001,5417,6586,5615,6071,6033,5417,4437,4225,5489,7814,7466,3993,6033,7251,10631,9109,9291,9283,9294,3033,9646,8874,9677,9883,7382,7664,3033,8631,9059,5015,10161,4198,9123,8591,5440,5417,9805,9485,9835,4110,9559,2766,4451,1957,1982,1502,4131,4279,944,2841,3969,3143,4007,4623,10,8931,9415,9575,10673,10082,9405,9825,10101,9550,8931,9529,10673,9196,13053,13575,7404,7463,8134,6044,9341,13489,11034,7438,10667,15236,7730,6206,9109,10017,10828,1728,1559,8140,1141,598,1983,988,8109,1669,1953,4958,8109,3353,4684,8140,8109,823,2690,1920,1559,8920,7042,18235,8143,7921,8192,19460,8309,6696,6920,8836,9341,6343,22744,7843,7585,7003,10564,7360,9758,10564,7471,9945,9415,9945,9502
10327,13503,13181,13779,13492,13493,13507,13779,13361,13779,3518,8237,6316,8731,9887,0,6661,4947,8849,0,8624,6661,2096,3181,1327,3522,3376,242,2878,3557,1051,1665,4744,1051,3458,1697,2506,3705,3181,13034,11319,11955,12252,10818,12960,12983,12573,12223,12573,12850,7517,5296,5507,3958,5545,2839,3877,5562,4091,5155,3199,4983,2839,5531,8988,5133,2844,16717,15031,14087,15755,13948,15400,14428,15986,15014,15942,15432,14428,13837,13624,14888,17214,16967,13392,15432,16650,12880,10412,11652,9085,9888,11094,9449,11453,9770,12132,11949,12062,11094,5862,6289,7331,13812,8239,6354,5598,7416,9481,13456,13136,13486,8150,13210,12166,13378,11160,11381,11738,13531,13678,10344,12240,12609,12542,13442,14022,9877,4285,2213,2472,823,1167,1564,1348,1249,1825,4285,1804,423,2319,4614,9367,8475,6604,7905,7754,9144,9453,8155,6969,8251,8321,8801,6301,10412,7964,7457,11127,10630,7461,10540,9997,11382,10550,7517,10740,11353,14357,7517,12752,14083,7461,7517,10223,12089,11319,10630,17496,16543,26811,16719,17422,16768,28036,16884,16496,16720,17412,17917,15923,28842,16419,16161,15579,4200,6522,4966,4200,6634,5153,4624,5153,4676
13609,13727,13405,14003,13716,13717,13731,14003,14564,14003,4964,10047,1880,6353,14787,6238,0,2850,2951,6238,6246,0,5380,4868,6006,4154,3520,6008,4333,3740,5775,5524,3875,5775,3641,5574,6744,3888,4868,14854,13991,13062,13943,13938,14650,15311,14264,14970,14264,14541,7228,4258,3410,4945,3679,5329,3832,3696,5386,3058,4895,5240,5329,5173,8255,3691,4531,18408,15255,15149,15979,14172,16081,14652,17676,15695,16166,16112,14652,14899,14687,15568,19230,17192,14595,16112,18384,9388,8164,8528,6661,7747,11740,7248,8547,8180,9066,10253,10110,11740,10762,11190,9770,18712,10678,11254,10498,12316,14381,18356,18037,18387,10589,18110,13856,13602,13497,14053,12383,15905,16052,13625,13931,14006,14442,13666,15085,14777,9247,6844,8543,6919,6236,6777,5979,7346,7921,9247,7901,6520,8164,3744,3469,8600,8189,7254,9564,6255,3555,5777,8074,5873,2423,8335,8329,8164,5586,5079,14453,15530,7259,13866,13600,14709,14270,7228,15641,14679,16731,7228,14442,16458,7259,7228,13549,13706,14645,15530,16575,16767,25890,15798,17646,15847,27115,15964,16280,15943,16491,16997,15002,27513,15498,15240,14659,5124,7433,5670,5124,7034,5856,5508,5856,5600
13527,11963,11641,12239,11952,11954,11968,12239,12800,12239,2401,7842,2458,5765,13086,4537,2802,0,4991,4537,5659,2802,3679,3167,4305,2453,1819,4308,2633,2039,4074,3823,2174,4074,1940,3873,5044,2187,3167,13090,13404,12475,13355,13350,14063,13547,13676,13207,13676,13953,6640,1735,848,2048,1117,3628,1269,1134,2027,495,3194,3345,3628,4586,7668,1129,2830,17820,13491,13385,14215,12408,14317,12888,17089,13931,14402,14348,12888,13135,12923,13805,17466,15428,12832,14348,16620,9739,7576,8453,6073,7160,11152,5876,8472,6370,8991,9585,9698,11152,9061,9489,7565,17011,8473,9553,8798,10615,12680,16655,16336,16686,8384,16409,13269,11838,12909,13465,11795,14141,14289,13543,13343,12242,13854,11902,13321,13076,7546,5143,6842,5218,4535,5076,4278,5645,6220,7546,6200,4819,6463,2043,5509,8013,6082,6666,7359,5667,5595,5189,7487,5285,4463,7747,6124,7576,4999,4491,14327,13830,6672,13740,13196,14582,13750,6640,13940,14552,14967,6640,13855,14694,6672,6640,13422,13119,14518,13830,15756,15003,25071,14979,15882,15028,26296,15145,15461,15124,15672,16177,14183,26694,14679,14421,13839,2561,5228,3328,2561,4829,3515,2985,3515,3037
13303,11533,11212,11809,11522,11524,11538,11809,12370,11809,7033,10714,4390,8211,13672,8749,4641,5360,0,8749,8104,4641,7891,7378,8516,6664,6030,8519,6844,6250,8285,8034,6385,8285,6151,8084,9255,6398,7378,12660,13685,12989,13637,13632,14344,13117,13958,12777,13958,14235,6922,5797,5348,7455,6190,7839,6342,6207,7897,5568,7406,6779,7839,6713,7907,6202,7041,17633,13061,12956,13785,11978,13887,12458,17441,13501,13972,13919,12458,12705,12493,13375,17036,14998,12402,13919,16191,7362,7269,6334,5991,7399,11434,5055,6353,5986,6872,8060,7916,11434,13272,13700,10437,18466,11345,13765,13009,12906,13722,18110,17790,18141,11257,17864,13550,11408,13191,13747,12077,13711,13859,13319,13625,11812,14085,11472,12891,13662,11757,9354,11053,9430,8746,9288,8490,9856,10431,11757,10411,9030,10674,6255,2630,8252,7883,6948,10232,5586,2717,7743,7768,7375,1584,7986,9050,7269,6116,6927,14147,14813,6953,13560,13294,14403,13964,6922,14923,14373,14537,6922,14136,14264,6953,6922,13243,13633,14339,14813,14382,14573,23696,13604,15452,13654,24922,13770,14086,13749,14298,14803,12809,25319,13304,13046,12465,7193,9120,7209,7193,9232,7396,7047,7396,7487
10327,13503,13181,13779,13492,13493,13507,13779,13361,13779,3518,8237,6316,8731,9887,0,6661,4947,8849,0,8624,6661,2096,3181,1327,3522,3376,242,2878,3557,1051,1665,4744,1051,3458,1697,2506,3705,3181,13034,11319,11955,12252,10818,12960,12983,12573,12223,12573,12850,7517,5296,5507,3958,5545,2839,3877,5562,4091,5155,3199,4983,2839,5531,8988,5133,2844,16717,15031,14087,15755,13948,15400,14428,15986,15014,15942,15432,14428,13837,13624,14888,17214,16967,13392,15432,16650,12880,10412,11652,9085,9888,11094,9449,11453,9770,12132,11949,12062,11094,5862,6289,7331,13812,8239,6354,5598,7416,9481,13456,13136,13486,8150,13210,12166,13378,11160,11381,11738,13531,13678,10344,12240,12609,12542,13442,14022,9877,4285,2213,2472,823,1167,1564,1348,1249,1825,4285,1804,423,2319,4614,9367,8475,6604,7905,7754,9144,9453,8155,6969,8251,8321,8801,6301,10412,7964,7457,11127,10630,7461,10540,9997,11382,10550,7517,10740,11353,14357,7517,12752,14083,7461,7517,10223,12089,11319,10630,17496,16543,26811,16719,17422,16768,28036,16884,16496,16720,17412,17917,15923,28842,16419,16161,15579,4200,6522,4966,4200,6634,5153,4624,5153,4676
11049,9991,9670,10267,9980,9982,9996,10267,10828,10267,2904,7487,3499,101,11419,6143,3537,3038,4675,6143,0,3537,5964,5660,6590,5204,4570,7058,5383,4790,6453,6107,4925,6453,4691,6157,7537,4938,5660,11118,11432,10503,11383,11378,12091,11575,11704,11235,11704,11982,4669,1668,2296,3845,1988,4503,3603,1950,3522,2643,4290,2680,4503,2614,5696,2570,5323,15848,11520,11414,12243,10437,12345,10916,15117,11959,12430,12377,10916,11163,10951,11833,15494,13456,10860,12377,14649,7737,5604,6450,4070,5188,9180,3874,6469,4367,6989,7614,7726,9180,9898,10326,7210,15239,8118,10391,9635,9679,10495,14883,14563,14914,8030,14637,11297,9866,10938,11493,9824,12169,12317,11065,11371,10270,11883,9930,11349,11409,8383,5140,7679,6121,5372,5914,5115,6547,7122,8383,7102,5963,7300,4794,5190,6041,5629,4694,7005,3665,5276,3187,5515,3282,4144,5775,5769,5604,2996,2489,11894,12559,4700,11307,11040,12149,11711,4669,12670,12119,12995,4669,11883,12722,4700,4669,10989,11147,12085,12559,13784,13031,23099,13007,13910,13056,24324,13173,13489,13152,13701,14206,12211,24722,12707,12449,11868,3064,4873,3110,3064,4475,3297,2948,3297,3540
13609,13727,13405,14003,13716,13717,13731,14003,14564,14003,4964,10047,1880,6353,14787,6238,0,2850,2951,6238,6246,0,5380,4868,6006,4154,3520,6008,4333,3740,5775,5524,3875,5775,3641,5574,6744,3888,4868,14854,13991,13062,13943,13938,14650,15311,14264,14970,14264,14541,7228,4258,3410,4945,3679,5329,3832,3696,5386,3058,4895,5240,5329,5173,8255,3691,4531,18408,15255,15149,15979,14172,16081,14652,17676,15695,16166,16112,14652,14899,14687,15568,19230,17192,14595,16112,18384,9388,8164,8528,6661,7747,11740,7248,8547,8180,9066,10253,10110,11740,10762,11190,9770,18712,10678,11254,10498,12316,14381,18356,18037,18387,10589,18110,13856,13602,13497,14053,12383,15905,16052,13625,13931,14006,14442,13666,15085,14777,9247,6844,8543,6919,6236,6777,5979,7346,7921,9247,7901,6520,8164,3744,3469,8600,8189,7254,9564,6255,3555,5777,8074,5873,2423,8335,8329,8164,5586,5079,14453,15530,7259,13866,13600,14709,14270,7228,15641,14679,16731,7228,14442,16458,7259,7228,13549,13706,14645,15530,16575,16767,25890,15798,17646,15847,27115,15964,16280,15943,16491,16997,15002,27513,15498,15240,14659,5124,7433,5670,5124,7034,5856,5508,5856,5600
11852,15455,15134,15731,15035,15446,15460,15731,14885,15731,3342,10189,4821,8555,11411,2094,5165,3452,7354,2094,8448,5165,0,1685,1209,2027,1881,1865,1383,2062,1073,727,3249,1073,1963,777,1829,2210,1685,14558,12844,13480,13777,12343,14484,14508,14098,13748,14098,14375,9470,4405,4012,2463,4050,4094,3162,4067,2596,3660,2937,4808,4094,5355,10940,3638,1349,18242,16157,15612,17177,15901,16925,16380,17510,16539,16995,16956,16380,15361,15149,16412,18738,18390,14917,16956,18175,13791,10396,11242,8863,9980,13047,8666,11261,9159,11781,12406,12518,13047,7386,7814,8779,15336,9743,7878,7123,8940,11005,14980,14661,15011,9655,14734,13690,15180,12685,12905,13739,15055,15203,11868,13765,14698,14066,14985,15547,11401,5871,3468,4425,2775,2860,3401,2603,3202,3777,5871,3757,2376,4788,3119,7872,10427,8557,9858,9707,8457,7958,7979,8922,8075,6826,10754,8253,10396,7788,7281,12652,12155,9413,12065,11521,12907,12075,9470,12265,12877,15881,9470,14276,15608,9413,9470,11747,13614,12843,12155,19844,17965,29159,19066,18844,19116,30384,19232,17620,17844,19760,20265,17267,30794,18767,18509,17927,4024,6690,4791,4024,6292,4977,4448,4977,4500
